"","Subject_ID","Age","Gender","Session","Trial","Advisor","stm_Coh","stm_Dir","Decicion_1","Confidence_1","RT_1","Accuracy_1","Score_1","Score_2","Decision_2","Confidence_2","RT_2","Accuracy_2","avd_Decision","adv_Confidence","adv_Accuracy","abs_conf_1","Calibration","Resolution","Benefit","crit_Susceptibility"
"154",1,20,1,2,154,1,0.123,0,0,-1,1249,1,100,100,0,-1,2994,1,0,-1,1,1,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"155",1,20,1,2,155,1,0.123,1,0,-0.6,1257,0,28,28,0,-0.6,2937,0,1,0.7,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"156",1,20,1,2,156,1,0.123,0,1,0.8,928,0,-28,-28,1,0.8,2889,0,1,0.7,0,0.8,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"157",1,20,1,2,157,1,0.123,1,0,-0.7,861,0,2,2,0,-0.7,3121,0,0,-0.7,0,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"158",1,20,1,2,158,1,0.123,0,1,0.7,989,0,2,2,1,0.7,2704,0,0,-1,1,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"159",1,20,1,2,159,1,0.123,0,0,-0.6,781,1,68,68,0,-0.6,2411,1,0,-0.7,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"160",1,20,1,2,160,1,0.123,1,1,0.6,1997,1,68,68,1,0.6,3637,1,0,-0.9,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"161",1,20,1,2,161,1,0.123,1,1,0.6,827,1,68,68,1,0.6,2152,1,1,0.6,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"162",1,20,1,2,162,1,0.123,0,1,0.7,837,0,2,2,1,0.7,2572,0,1,0.6,0,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"163",1,20,1,2,163,1,0.123,1,0,-0.8,1456,0,-28,-28,0,-0.8,3111,0,1,1,1,0.8,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"164",1,20,1,2,164,1,0.123,1,0,-0.6,984,0,28,28,0,-0.6,2369,0,1,0.7,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"165",1,20,1,2,165,1,0.123,1,1,0.6,1111,1,68,68,1,0.6,2771,1,0,-0.6,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"166",1,20,1,2,166,1,0.123,0,1,0.6,928,0,28,2,1,0.7,2773,0,1,0.9,0,0.6,1.57098216697147,-0.00717410931314677,-26,-0.10568261267728
"167",1,20,1,2,167,1,0.123,1,0,-0.7,1092,0,2,2,0,-0.7,2737,0,1,0.9,1,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"168",1,20,1,2,168,1,0.123,0,0,-0.6,877,1,68,68,0,-0.6,2557,1,1,0.6,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"169",1,20,1,2,169,1,0.123,1,0,-0.6,676,0,28,28,0,-0.6,2226,0,1,0.8,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"170",1,20,1,2,170,1,0.123,0,0,-0.6,1817,1,68,68,0,-0.6,3452,1,0,-0.8,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"171",1,20,1,2,171,1,0.123,0,0,-0.6,1895,1,68,28,1,0.6,3965,0,1,0.8,0,0.6,1.57098216697147,-0.00717410931314677,-40,-0.10568261267728
"172",1,20,1,2,172,1,0.123,0,0,-0.6,758,1,68,68,0,-0.6,2368,1,1,0.6,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"173",1,20,1,2,173,1,0.123,1,0,-0.6,661,0,28,28,0,-0.6,2346,0,1,0.8,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"174",1,20,1,2,174,1,0.123,1,1,0.6,552,1,68,68,1,0.6,2377,1,0,-0.8,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"175",1,20,1,2,175,1,0.123,1,0,-0.9,2524,0,-62,-62,0,-0.9,4154,0,1,1,1,0.9,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"176",1,20,1,2,176,1,0.123,1,0,-0.6,607,0,28,28,0,-0.6,2197,0,1,0.8,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"177",1,20,1,2,177,1,0.123,1,0,-0.7,903,0,2,2,0,-0.7,2464,0,0,-1,0,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"178",1,20,1,2,178,1,0.123,1,1,0.8,1220,1,92,92,1,0.8,3260,1,1,0.8,1,0.8,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"179",1,20,1,2,179,1,0.123,0,0,-0.8,1472,1,92,92,0,-0.8,3137,1,1,0.9,0,0.8,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"180",1,20,1,2,180,1,0.123,0,1,0.9,1405,0,-62,-62,1,0.9,2805,0,1,0.7,0,0.9,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"181",1,20,1,2,181,1,0.123,1,1,0.7,1162,1,82,68,1,0.6,3612,1,1,1,1,0.7,1.57098216697147,-0.00717410931314677,-14,-0.10568261267728
"182",1,20,1,2,182,1,0.123,0,0,-0.6,1350,1,68,68,0,-0.6,2950,1,1,0.9,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"183",1,20,1,2,183,1,0.123,1,1,0.7,889,1,82,82,1,0.7,2554,1,0,-0.8,0,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"184",1,20,1,2,184,1,0.123,0,0,-0.8,936,1,92,98,0,-0.9,2711,1,0,-1,1,0.8,1.57098216697147,-0.00717410931314677,6,-0.10568261267728
"185",1,20,1,2,185,1,0.123,1,1,0.8,1189,1,92,98,1,0.9,3364,1,1,1,1,0.8,1.57098216697147,-0.00717410931314677,6,-0.10568261267728
"186",1,20,1,2,186,1,0.123,0,0,-1,1432,1,100,100,0,-1,3087,1,1,0.6,0,1,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"187",1,20,1,2,187,1,0.123,1,1,1,1339,1,100,100,1,1,2894,1,1,0.7,1,1,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"188",1,20,1,2,188,1,0.123,1,0,-1,1515,0,-100,-100,0,-1,3035,0,0,-0.6,0,1,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"189",1,20,1,2,189,1,0.123,1,0,-0.6,2503,0,28,28,0,-0.6,4049,0,0,-1,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"190",1,20,1,2,190,1,0.123,0,1,0.6,644,0,28,28,1,0.6,3639,0,1,0.6,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"191",1,20,1,2,191,1,0.123,0,0,-0.7,952,1,82,82,0,-0.7,2577,1,0,-1,1,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"192",1,20,1,2,192,1,0.123,1,1,0.6,714,1,68,68,1,0.6,2244,1,0,-0.8,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"193",1,20,1,2,193,1,0.123,0,1,0.6,706,0,28,28,1,0.6,2251,0,0,-0.7,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"194",1,20,1,2,194,1,0.123,0,0,-0.6,633,1,68,68,0,-0.6,2008,1,1,0.8,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"195",1,20,1,2,195,1,0.123,0,1,0.6,646,0,28,28,1,0.6,2711,0,1,0.6,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"196",1,20,1,2,196,1,0.123,0,0,-0.6,751,1,68,68,0,-0.6,2621,1,0,-1,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"197",1,20,1,2,197,1,0.123,0,0,-0.7,4174,1,82,82,0,-0.7,5789,1,1,0.9,0,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"198",1,20,1,2,198,1,0.123,0,0,-0.7,1095,1,82,82,0,-0.7,2585,1,0,-0.6,1,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"199",1,20,1,2,199,1,0.123,1,1,0.8,1372,1,92,98,1,0.9,4913,1,1,1,1,0.8,1.57098216697147,-0.00717410931314677,6,-0.10568261267728
"200",1,20,1,2,200,1,0.123,1,1,0.6,1114,1,68,68,1,0.6,2874,1,0,-0.9,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"201",1,20,1,2,201,1,0.123,1,1,0.7,2004,1,82,82,1,0.7,3754,1,0,-0.7,0,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"202",1,20,1,2,202,1,0.123,1,0,-0.8,2147,0,-28,-62,0,-0.9,4442,0,0,-0.7,0,0.8,1.57098216697147,-0.00717410931314677,-34,-0.10568261267728
"203",1,20,1,2,203,1,0.123,0,1,0.6,1504,0,28,28,1,0.6,3039,0,0,-0.6,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"204",1,20,1,2,204,1,0.123,0,1,0.6,1187,0,28,28,1,0.6,2877,0,0,-0.9,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"205",1,20,1,2,205,1,0.123,0,1,0.6,1848,0,28,28,1,0.6,3398,0,0,-0.9,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"206",1,20,1,2,206,1,0.123,1,0,-0.6,783,0,28,28,0,-0.6,3244,0,0,-1,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"207",1,20,1,2,207,1,0.123,0,1,0.6,1941,0,28,28,1,0.6,3421,0,0,-0.9,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"208",1,20,1,2,208,1,0.123,0,1,0.6,1329,0,28,28,1,0.6,3189,0,1,0.6,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"209",1,20,1,2,209,1,0.123,1,0,-0.6,614,0,28,28,0,-0.6,2214,0,1,0.6,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"210",1,20,1,2,210,1,0.123,1,1,0.6,818,1,68,68,1,0.6,2528,1,1,0.6,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"211",1,20,1,2,211,1,0.123,1,1,0.6,827,1,68,68,1,0.6,2283,1,1,0.6,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"212",1,20,1,2,212,1,0.123,0,1,0.6,545,0,28,28,1,0.6,2100,0,0,-0.6,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"213",1,20,1,2,213,1,0.123,0,1,0.6,651,0,28,28,1,0.6,2146,0,0,-0.8,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"214",1,20,1,2,214,1,0.123,1,0,-0.6,3198,0,28,28,0,-0.6,4598,0,0,-0.7,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"215",1,20,1,2,215,1,0.123,1,1,0.6,3730,1,68,68,1,0.6,5300,1,1,0.8,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"216",1,20,1,2,216,1,0.123,0,1,0.6,3966,0,28,28,1,0.6,5606,0,0,-0.8,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"217",1,20,1,2,217,1,0.123,1,1,0.6,852,1,68,68,1,0.6,2312,1,1,0.7,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"218",1,20,1,2,218,1,0.123,1,0,-1,1494,0,-100,-100,0,-1,3280,0,0,-0.8,0,1,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"219",1,20,1,2,219,1,0.123,0,1,0.8,1224,0,-28,-28,1,0.8,2869,0,0,-0.6,1,0.8,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"220",1,20,1,2,220,1,0.123,0,0,-0.8,1169,1,92,92,0,-0.8,2809,1,1,0.8,0,0.8,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"221",1,20,1,2,221,1,0.123,1,1,0.7,1654,1,82,82,1,0.7,3249,1,0,-0.8,0,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"222",1,20,1,2,222,1,0.123,1,1,0.7,1403,1,82,82,1,0.7,2778,1,1,0.7,1,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"223",1,20,1,2,223,1,0.123,0,1,0.7,3334,0,2,28,1,0.6,6429,0,0,-0.7,1,0.7,1.57098216697147,-0.00717410931314677,26,-0.10568261267728
"224",1,20,1,2,224,1,0.123,0,0,-0.6,1239,1,68,68,0,-0.6,3729,1,0,-0.6,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"225",1,20,1,2,225,1,0.123,0,1,0.7,1234,0,2,2,1,0.7,3055,0,0,-0.7,1,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"226",1,20,1,2,226,1,0.123,0,0,-0.6,1565,1,68,68,0,-0.6,3140,1,0,-1,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"227",1,20,1,2,227,1,0.123,0,1,0.7,1680,0,2,28,1,0.6,3735,0,0,-0.6,1,0.7,1.57098216697147,-0.00717410931314677,26,-0.10568261267728
"228",1,20,1,2,228,1,0.123,0,0,-0.6,2325,1,68,68,0,-0.6,4055,1,1,0.9,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"229",1,20,1,2,229,1,0.123,1,0,-0.9,1448,0,-62,-28,0,-0.8,3473,0,1,0.8,1,0.9,1.57098216697147,-0.00717410931314677,34,-0.10568261267728
"230",1,20,1,2,230,1,0.123,0,1,0.6,1747,0,28,68,0,-0.6,5187,1,0,-0.7,1,0.6,1.57098216697147,-0.00717410931314677,40,-0.10568261267728
"231",1,20,1,2,231,1,0.123,0,0,-0.6,1031,1,68,82,0,-0.7,3021,1,0,-0.9,1,0.6,1.57098216697147,-0.00717410931314677,14,-0.10568261267728
"232",1,20,1,2,232,1,0.123,1,0,-0.7,1195,0,2,2,0,-0.7,2836,0,1,0.7,1,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"233",1,20,1,2,233,1,0.123,1,0,-0.6,1518,0,28,28,0,-0.6,4253,0,0,-0.6,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"234",1,20,1,2,234,1,0.123,0,1,0.7,1271,0,2,2,1,0.7,2916,0,0,-0.8,1,0.7,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"235",1,20,1,2,235,1,0.123,1,0,-0.6,1422,0,28,28,0,-0.6,4382,0,1,0.7,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"236",1,20,1,2,236,1,0.123,0,0,-0.6,1006,1,68,68,0,-0.6,2631,1,1,0.9,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"237",1,20,1,2,237,1,0.123,1,1,0.6,1151,1,68,68,1,0.6,3151,1,0,-1,0,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"238",1,20,1,2,238,1,0.123,1,1,0.6,640,1,68,68,1,0.6,2215,1,1,0.8,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"239",1,20,1,2,239,1,0.123,0,1,0.6,1074,0,28,28,1,0.6,3279,0,0,-1,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"240",1,20,1,2,240,1,0.123,1,0,-0.6,1603,0,28,28,0,-0.6,3383,0,1,0.9,1,0.6,1.57098216697147,-0.00717410931314677,0,-0.10568261267728
"241",2,27,1,1,1,1,0.028733,0,0,-0.7,3087,1,82,92,0,-0.8,6912,1,0,-0.9,1,0.7,-0.621064814814815,0.0761606677099634,10,0.0386191521183439
"242",2,27,1,1,2,1,0.028733,1,1,0.8,1619,1,92,92,1,0.8,9005,1,0,-0.9,0,0.8,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"243",2,27,1,1,3,1,0.028733,1,1,0.6,1756,1,68,68,1,0.6,5396,1,1,0.8,1,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"244",2,27,1,1,4,1,0.028733,0,0,-0.6,3418,1,68,82,0,-0.7,5728,1,0,-0.7,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"245",2,27,1,1,5,1,0.028733,1,1,0.8,1349,1,92,92,1,0.8,6114,1,0,-0.7,0,0.8,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"246",2,27,1,1,6,1,0.028733,1,1,0.6,1681,1,68,82,1,0.7,6116,1,1,1,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"247",2,27,1,1,7,1,0.028733,1,1,0.6,1027,1,68,82,1,0.7,3262,1,1,1,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"248",2,27,1,1,8,1,0.028733,0,1,0.6,2088,0,28,28,1,0.6,10193,0,0,-0.8,1,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"249",2,27,1,1,9,1,0.028733,1,1,0.6,1612,1,68,82,1,0.7,4392,1,1,0.9,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"250",2,27,1,1,10,1,0.028733,1,1,0.6,2654,1,68,82,1,0.7,6569,1,1,0.8,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"251",2,27,1,1,11,1,0.028733,1,1,0.6,988,1,68,68,1,0.6,4619,1,1,0.7,1,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"252",2,27,1,1,12,1,0.028733,0,0,-0.6,1351,1,68,28,1,0.6,4106,0,1,0.6,0,0.6,-0.621064814814815,0.0761606677099634,-40,0.0386191521183439
"253",2,27,1,1,13,1,0.028733,0,1,0.6,993,0,28,68,0,-0.6,5044,1,0,-0.9,1,0.6,-0.621064814814815,0.0761606677099634,40,0.0386191521183439
"254",2,27,1,1,14,1,0.028733,0,0,-0.6,1575,1,68,28,1,0.6,5840,0,1,1,0,0.6,-0.621064814814815,0.0761606677099634,-40,0.0386191521183439
"255",2,27,1,1,15,1,0.028733,0,0,-0.6,1813,1,68,82,0,-0.7,4094,1,0,-0.8,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"256",2,27,1,1,16,1,0.028733,0,0,-0.6,763,1,68,82,0,-0.7,3258,1,0,-0.7,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"257",2,27,1,1,17,1,0.028733,0,0,-0.6,1093,1,68,68,0,-0.6,3308,1,1,0.7,0,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"258",2,27,1,1,18,1,0.028733,0,0,-0.6,858,1,68,82,0,-0.7,3063,1,0,-0.8,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"259",2,27,1,1,19,1,0.028733,1,1,0.6,803,1,68,68,1,0.6,3153,1,1,0.7,1,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"260",2,27,1,1,20,1,0.028733,1,1,0.7,1027,1,82,82,1,0.7,2733,1,0,-0.6,0,0.7,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"261",2,27,1,1,21,1,0.028733,1,1,0.7,1087,1,82,92,1,0.8,3097,1,1,0.9,1,0.7,-0.621064814814815,0.0761606677099634,10,0.0386191521183439
"262",2,27,1,1,22,1,0.028733,1,1,0.7,1129,1,82,82,1,0.7,2769,1,0,-0.8,0,0.7,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"263",2,27,1,1,23,1,0.028733,0,1,0.6,697,0,28,28,1,0.6,2382,0,1,0.6,0,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"264",2,27,1,1,24,1,0.028733,0,0,-0.7,2035,1,82,82,0,-0.7,3370,1,1,0.8,0,0.7,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"265",2,27,1,1,25,1,0.028733,1,1,0.7,1266,1,82,82,1,0.7,3962,1,1,0.6,1,0.7,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"266",2,27,1,1,26,1,0.028733,1,1,0.7,1934,1,82,92,1,0.8,3934,1,1,1,1,0.7,-0.621064814814815,0.0761606677099634,10,0.0386191521183439
"267",2,27,1,1,27,1,0.028733,1,1,0.7,1385,1,82,98,1,0.9,5883,1,1,1,1,0.7,-0.621064814814815,0.0761606677099634,16,0.0386191521183439
"268",2,27,1,1,28,1,0.028733,1,1,0.8,1443,1,92,92,1,0.8,3058,1,0,-0.8,0,0.8,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"269",2,27,1,1,29,1,0.028733,0,1,0.6,799,0,28,28,1,0.6,5274,0,0,-1,1,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"270",2,27,1,1,30,1,0.028733,1,1,0.6,1604,1,68,82,1,0.7,3714,1,1,0.9,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"271",2,27,1,1,31,1,0.028733,0,0,-0.6,906,1,68,82,0,-0.7,2561,1,0,-0.9,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"272",2,27,1,1,32,1,0.028733,0,0,-0.8,1225,1,92,92,0,-0.8,3160,1,0,-0.6,1,0.8,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"273",2,27,1,1,33,1,0.028733,1,1,0.7,853,1,82,98,1,0.9,3028,1,1,1,1,0.7,-0.621064814814815,0.0761606677099634,16,0.0386191521183439
"274",2,27,1,1,34,1,0.028733,0,0,-0.6,900,1,68,68,0,-0.6,2515,1,1,0.6,0,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"275",2,27,1,1,35,1,0.028733,0,0,-0.7,963,1,82,82,0,-0.7,2588,1,1,0.7,0,0.7,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"276",2,27,1,1,36,1,0.028733,1,1,0.6,732,1,68,68,1,0.6,2907,1,1,1,1,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"277",2,27,1,1,37,1,0.028733,1,1,0.6,1377,1,68,68,1,0.6,4127,1,1,1,1,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"278",2,27,1,1,38,1,0.028733,0,0,-0.7,828,1,82,98,0,-0.9,3298,1,0,-1,1,0.7,-0.621064814814815,0.0761606677099634,16,0.0386191521183439
"279",2,27,1,1,39,1,0.028733,1,1,0.7,1408,1,82,92,1,0.8,3403,1,1,0.8,1,0.7,-0.621064814814815,0.0761606677099634,10,0.0386191521183439
"280",2,27,1,1,40,1,0.028733,0,0,-0.6,684,1,68,82,0,-0.7,2619,1,0,-0.8,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"281",2,27,1,1,41,1,0.028733,1,1,0.7,1647,1,82,82,1,0.7,3763,1,0,-0.8,0,0.7,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"282",2,27,1,1,42,1,0.028733,0,0,-0.6,761,1,68,82,0,-0.7,2856,1,0,-0.7,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"283",2,27,1,1,43,1,0.028733,1,1,0.7,1005,1,82,82,1,0.7,2590,1,0,-0.7,0,0.7,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"284",2,27,1,1,44,1,0.028733,0,1,0.6,619,0,28,2,1,0.7,2569,0,1,0.8,0,0.6,-0.621064814814815,0.0761606677099634,-26,0.0386191521183439
"285",2,27,1,1,45,1,0.028733,1,1,0.6,932,1,68,68,1,0.6,3212,1,0,-0.6,0,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"286",2,27,1,1,46,1,0.028733,0,0,-0.6,702,1,68,68,0,-0.6,3117,1,0,-0.6,1,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"287",2,27,1,1,47,1,0.028733,1,1,0.6,844,1,68,82,1,0.7,2859,1,1,0.8,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"288",2,27,1,1,48,1,0.028733,0,0,-0.6,1558,1,68,92,0,-0.8,3658,1,0,-0.9,1,0.6,-0.621064814814815,0.0761606677099634,24,0.0386191521183439
"289",2,27,1,1,49,1,0.028733,0,0,-0.8,1612,1,92,100,0,-1,3707,1,0,-1,1,0.8,-0.621064814814815,0.0761606677099634,8,0.0386191521183439
"290",2,27,1,1,50,1,0.028733,0,0,-0.6,722,1,68,82,0,-0.7,3022,1,0,-0.8,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"291",2,27,1,1,51,1,0.028733,0,0,-0.8,1280,1,92,100,0,-1,3571,1,0,-1,1,0.8,-0.621064814814815,0.0761606677099634,8,0.0386191521183439
"292",2,27,1,1,52,1,0.028733,1,1,0.7,1014,1,82,98,1,0.9,3534,1,1,0.9,1,0.7,-0.621064814814815,0.0761606677099634,16,0.0386191521183439
"293",2,27,1,1,53,1,0.028733,0,0,-0.6,647,1,68,68,0,-0.6,2182,1,0,-0.6,1,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"294",2,27,1,1,54,1,0.028733,0,0,-0.6,1099,1,68,68,0,-0.6,4059,1,1,0.9,0,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"295",2,27,1,1,55,1,0.028733,1,1,0.7,887,1,82,92,1,0.8,2837,1,1,0.9,1,0.7,-0.621064814814815,0.0761606677099634,10,0.0386191521183439
"296",2,27,1,1,56,1,0.028733,1,1,0.7,872,1,82,82,1,0.7,2467,1,1,0.6,1,0.7,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"297",2,27,1,1,57,1,0.028733,0,0,-0.6,669,1,68,68,0,-0.6,2774,1,0,-0.7,1,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"298",2,27,1,1,58,1,0.028733,0,0,-0.6,665,1,68,82,0,-0.7,2675,1,0,-1,1,0.6,-0.621064814814815,0.0761606677099634,14,0.0386191521183439
"299",2,27,1,1,59,1,0.028733,1,1,0.8,1328,1,92,92,1,0.8,2808,1,1,0.8,1,0.8,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"300",2,27,1,1,60,1,0.028733,0,1,0.6,2312,0,28,68,0,-0.6,4447,1,0,-0.8,1,0.6,-0.621064814814815,0.0761606677099634,40,0.0386191521183439
"301",2,27,1,1,61,1,0.028733,1,1,0.7,2168,1,82,82,1,0.7,3573,1,1,0.8,1,0.7,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"302",2,27,1,1,62,1,0.028733,0,0,-0.6,945,1,68,68,0,-0.6,2775,1,0,-0.9,1,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"303",2,27,1,1,63,1,0.028733,0,0,-0.7,1382,1,82,68,0,-0.6,3832,1,1,0.7,0,0.7,-0.621064814814815,0.0761606677099634,-14,0.0386191521183439
"304",2,27,1,1,64,1,0.028733,1,1,0.6,2527,1,68,68,1,0.6,4267,1,0,-0.9,0,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"305",2,27,1,1,65,1,0.028733,1,1,0.6,1424,1,68,68,1,0.6,3014,1,1,0.9,1,0.6,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"306",2,27,1,1,66,1,0.028733,1,1,0.7,1101,1,82,92,1,0.8,3091,1,1,1,1,0.7,-0.621064814814815,0.0761606677099634,10,0.0386191521183439
"307",2,27,1,1,67,1,0.028733,0,0,-0.7,1101,1,82,82,0,-0.7,2701,1,1,0.6,0,0.7,-0.621064814814815,0.0761606677099634,0,0.0386191521183439
"308",2,27,1,1,68,1,0.028733,0,0,-0.7,1080,1,82,92,0,-0.8,4145,1,0,-0.6,1,0.7,-0.621064814814815,0.0761606677099634,10,0.0386191521183439
